plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day3_date,day3_root,day4_date,day4_root,day5_date,day5_root,day6_date,day6_root,day7_date,day7_root
1_KO_137.5_j,1,J,8,KO,137.5,9/24/2021 10:58:00 AM,0.387,9/25/2021 11:32:00 AM,0.762,9/26/2021 10:26:00 AM,1.43,9/27/2021 11:42:00 AM,1.957,9/28/2021 10:42:00 AM,2.832
1_KO_137.5_j,1,J,9,KO,137.5,9/24/2021 10:58:00 AM,0.631,9/25/2021 11:32:00 AM,1.144,9/26/2021 10:26:00 AM,2.017,9/27/2021 11:42:00 AM,2.612,9/28/2021 10:42:00 AM,3.663
1_KO_137.5_j,1,J,10,KO,137.5,9/24/2021 10:58:00 AM,0.528,9/25/2021 11:32:00 AM,0.968,9/26/2021 10:26:00 AM,1.783,9/27/2021 11:42:00 AM,2.741,9/28/2021 10:42:00 AM,3.61
1_KO_137.5_j,1,J,11,KO,137.5,9/24/2021 10:58:00 AM,0.578,9/25/2021 11:32:00 AM,1.174,9/26/2021 10:26:00 AM,1.952,9/27/2021 11:42:00 AM,3.166,9/28/2021 10:42:00 AM,4.078
1_KO_137.5_j,1,J,12,KO,137.5,9/24/2021 10:58:00 AM,0.488,9/25/2021 11:32:00 AM,0.911,9/26/2021 10:26:00 AM,1.915,9/27/2021 11:42:00 AM,2.565,9/28/2021 10:42:00 AM,3.064
1_KO_137.5_j,1,J,13,KO,137.5,9/24/2021 10:58:00 AM,0.485,9/25/2021 11:32:00 AM,0.778,9/26/2021 10:26:00 AM,1.916,9/27/2021 11:42:00 AM,2.68,9/28/2021 10:42:00 AM,3.447
1_KO_137.5_j,1,J,14,KO,137.5,9/24/2021 10:58:00 AM,0.562,9/25/2021 11:32:00 AM,0.982,9/26/2021 10:26:00 AM,1.883,9/27/2021 11:42:00 AM,2.797,9/28/2021 10:42:00 AM,3.395
1_KO_137.5_j,1,J,15,KO,137.5,9/24/2021 10:58:00 AM,0.655,9/25/2021 11:32:00 AM,1.198,9/26/2021 10:26:00 AM,1.931,9/27/2021 11:42:00 AM,2.643,9/28/2021 10:42:00 AM,3.78
1_KO_137.5_j,1,J,16,KO,137.5,9/24/2021 10:58:00 AM,NG,9/25/2021 11:32:00 AM,0.438,9/26/2021 10:26:00 AM,0.469,9/27/2021 11:42:00 AM,1.091,9/28/2021 10:42:00 AM,1.151
1_KO_137.5_j,1,J,17,KO,137.5,9/24/2021 10:58:00 AM,0.557,9/25/2021 11:32:00 AM,1.084,9/26/2021 10:26:00 AM,2.263,9/27/2021 11:42:00 AM,3.373,9/28/2021 10:42:00 AM,4.182
1_KO_137.5_j,1,J,18,KO,137.5,9/24/2021 10:58:00 AM,0.602,9/25/2021 11:32:00 AM,1.036,9/26/2021 10:26:00 AM,2.097,9/27/2021 11:42:00 AM,2.369,9/28/2021 10:42:00 AM,2.9
1_KO_137.5_j,1,J,19,KO,137.5,9/24/2021 10:58:00 AM,0.36,9/25/2021 11:32:00 AM,0.725,9/26/2021 10:26:00 AM,1.785,9/27/2021 11:42:00 AM,2.517,9/28/2021 10:42:00 AM,3.004
1_KO_137.5_j,1,J,20,KO,137.5,9/24/2021 10:58:00 AM,0.558,9/25/2021 11:32:00 AM,1.008,9/26/2021 10:26:00 AM,2.061,9/27/2021 11:42:00 AM,3.272,9/28/2021 10:42:00 AM,4.276
1_KO_137.5_j,1,J,21,KO,137.5,9/24/2021 10:58:00 AM,0.45,9/25/2021 11:32:00 AM,1.161,9/26/2021 10:26:00 AM,1.765,9/27/2021 11:42:00 AM,2.415,9/28/2021 10:42:00 AM,3.033
1_KO_137.5_j,1,J,22,KO,137.5,9/24/2021 10:58:00 AM,0.534,9/25/2021 11:32:00 AM,1.009,9/26/2021 10:26:00 AM,1.938,9/27/2021 11:42:00 AM,2.669,9/28/2021 10:42:00 AM,3.066
